OBJECT_NAME,NORAD_CAT_ID,COUNTRY,cluster,orbit_type,inclination,mean_motion,cluster_mean_motion,diff_from_cluster_mean,explanation
CZ-2C DEB,28404,PRC,0,LEO,1.104042924934053,15.718020000000001,14.787722438177877,0.9302975618221243,"CZ-2C DEB (NORAD 28404) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.104 deg, mean_motion=15.718 rev/day, cluster_mean_mean_motion=14.788, diff=0.930"
CZ-2C DEB,28405,PRC,0,LEO,1.1032470547951436,16.04024293,14.787722438177877,1.2525204918221249,"CZ-2C DEB (NORAD 28405) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.103 deg, mean_motion=16.040 rev/day, cluster_mean_mean_motion=14.788, diff=1.253"
FSW-3 2 DEB,28427,PRC,0,LEO,1.0998593707170226,15.60311655,14.787722438177877,0.8153941118221226,"FSW-3 2 DEB (NORAD 28427) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.100 deg, mean_motion=15.603 rev/day, cluster_mean_mean_motion=14.788, diff=0.815"
CZ-3A R/B,28452,PRC,0,LEO,0.4686366121237454,15.482858430000002,14.787722438177877,0.6951359918221254,"CZ-3A R/B (NORAD 28452) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.469 deg, mean_motion=15.483 rev/day, cluster_mean_mean_motion=14.788, diff=0.695"
CZ-3B R/B,28639,PRC,0,LEO,0.4437133104052664,15.397544449999998,14.787722438177877,0.6098220118221214,"CZ-3B R/B (NORAD 28639) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.444 deg, mean_motion=15.398 rev/day, cluster_mean_mean_motion=14.788, diff=0.610"
CZ-2C DEB,28780,PRC,0,LEO,1.1058057074785672,15.82713118,14.787722438177877,1.0394087418221236,"CZ-2C DEB (NORAD 28780) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.106 deg, mean_motion=15.827 rev/day, cluster_mean_mean_motion=14.788, diff=1.039"
CZ-2C DEB,28781,PRC,0,LEO,1.10367291513263,15.87736314,14.787722438177877,1.0896407018221232,"CZ-2C DEB (NORAD 28781) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.104 deg, mean_motion=15.877 rev/day, cluster_mean_mean_motion=14.788, diff=1.090"
CZ-2C DEB,28782,PRC,0,LEO,1.0941364360997332,15.852708550000001,14.787722438177877,1.0649861118221242,"CZ-2C DEB (NORAD 28782) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.094 deg, mean_motion=15.853 rev/day, cluster_mean_mean_motion=14.788, diff=1.065"
CZ-2C DEB,28783,PRC,0,LEO,1.0954192530999491,15.86351508,14.787722438177877,1.0757926418221242,"CZ-2C DEB (NORAD 28783) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.095 deg, mean_motion=15.864 rev/day, cluster_mean_mean_motion=14.788, diff=1.076"
CZ-2C DEB,28784,PRC,0,LEO,1.0950335353352583,16.25249687,14.787722438177877,1.464774431822125,"CZ-2C DEB (NORAD 28784) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.095 deg, mean_motion=16.252 rev/day, cluster_mean_mean_motion=14.788, diff=1.465"
CZ-2D DEB,29387,PRC,0,LEO,1.0980529549412086,15.948518030000002,14.787722438177877,1.1607955918221258,"CZ-2D DEB (NORAD 29387) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.098 deg, mean_motion=15.949 rev/day, cluster_mean_mean_motion=14.788, diff=1.161"
CZ-2D DEB,29388,PRC,0,LEO,1.1036345178890865,15.80371816,14.787722438177877,1.015995721822124,"CZ-2D DEB (NORAD 29388) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.104 deg, mean_motion=15.804 rev/day, cluster_mean_mean_motion=14.788, diff=1.016"
CZ-2D DEB,29389,PRC,0,LEO,1.0938606740779182,15.667014739999999,14.787722438177877,0.8792923018221224,"CZ-2D DEB (NORAD 29389) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.094 deg, mean_motion=15.667 rev/day, cluster_mean_mean_motion=14.788, diff=0.879"
CZ-2D DEB,29390,PRC,0,LEO,1.0948921636658469,15.785314190000001,14.787722438177877,0.9975917518221245,"CZ-2D DEB (NORAD 29390) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.095 deg, mean_motion=15.785 rev/day, cluster_mean_mean_motion=14.788, diff=0.998"
CZ-2D DEB,29392,PRC,0,LEO,1.1046852060987868,15.787747979999999,14.787722438177877,1.0000255418221222,"CZ-2D DEB (NORAD 29392) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.105 deg, mean_motion=15.788 rev/day, cluster_mean_mean_motion=14.788, diff=1.000"
CZ-3A R/B,29399,PRC,0,LEO,0.4371299284667438,13.62603863,14.787722438177877,-1.1616838081778766,"CZ-3A R/B (NORAD 29399) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.437 deg, mean_motion=13.626 rev/day, cluster_mean_mean_motion=14.788, diff=-1.162"
CZ-2C DEB,29518,PRC,0,LEO,1.5391377994929714,14.950953780000003,14.787722438177877,0.16323134182212584,"CZ-2C DEB (NORAD 29518) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.539 deg, mean_motion=14.951 rev/day, cluster_mean_mean_motion=14.788, diff=0.163"
FENGYUN 1C DEB,29733,PRC,0,LEO,1.7319268686682652,12.96199771,14.787722438177877,-1.8257247281778763,"FENGYUN 1C DEB (NORAD 29733) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.732 deg, mean_motion=12.962 rev/day, cluster_mean_mean_motion=14.788, diff=-1.826"
FENGYUN 1C DEB,29734,PRC,0,LEO,1.730699902204113,12.90769483,14.787722438177877,-1.8800276081778762,"FENGYUN 1C DEB (NORAD 29734) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.731 deg, mean_motion=12.908 rev/day, cluster_mean_mean_motion=14.788, diff=-1.880"
FENGYUN 1C DEB,29735,PRC,0,LEO,1.7345850051190523,12.74498922,14.787722438177877,-2.042733218177876,"FENGYUN 1C DEB (NORAD 29735) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.735 deg, mean_motion=12.745 rev/day, cluster_mean_mean_motion=14.788, diff=-2.043"
FENGYUN 1C DEB,29736,PRC,0,LEO,1.735119075870163,12.57278644,14.787722438177877,-2.214935998177877,"FENGYUN 1C DEB (NORAD 29736) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.735 deg, mean_motion=12.573 rev/day, cluster_mean_mean_motion=14.788, diff=-2.215"
FENGYUN 1C DEB,29737,PRC,0,LEO,1.7377859389672101,12.65371414,14.787722438177877,-2.1340082981778767,"FENGYUN 1C DEB (NORAD 29737) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.738 deg, mean_motion=12.654 rev/day, cluster_mean_mean_motion=14.788, diff=-2.134"
FENGYUN 1C DEB,29738,PRC,0,LEO,1.7351470011381946,12.60543089,14.787722438177877,-2.1822915481778775,"FENGYUN 1C DEB (NORAD 29738) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.735 deg, mean_motion=12.605 rev/day, cluster_mean_mean_motion=14.788, diff=-2.182"
FENGYUN 1C DEB,29740,PRC,0,LEO,1.728807965294951,12.08053591,14.787722438177877,-2.7071865281778766,"FENGYUN 1C DEB (NORAD 29740) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.729 deg, mean_motion=12.081 rev/day, cluster_mean_mean_motion=14.788, diff=-2.707"
FENGYUN 1C DEB,29741,PRC,0,LEO,1.7309494842871485,12.006376420000002,14.787722438177877,-2.7813460181778744,"FENGYUN 1C DEB (NORAD 29741) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.731 deg, mean_motion=12.006 rev/day, cluster_mean_mean_motion=14.788, diff=-2.781"
FENGYUN 1C DEB,29742,PRC,0,LEO,1.7372885201303916,12.04705299,14.787722438177877,-2.7406694481778775,"FENGYUN 1C DEB (NORAD 29742) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.737 deg, mean_motion=12.047 rev/day, cluster_mean_mean_motion=14.788, diff=-2.741"
FENGYUN 1C DEB,29745,PRC,0,LEO,1.7290610380364904,12.09321653,14.787722438177877,-2.6945059081778773,"FENGYUN 1C DEB (NORAD 29745) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.729 deg, mean_motion=12.093 rev/day, cluster_mean_mean_motion=14.788, diff=-2.695"
FENGYUN 1C DEB,29748,PRC,0,LEO,1.7471845369891996,11.84896068,14.787722438177877,-2.9387617581778773,"FENGYUN 1C DEB (NORAD 29748) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.747 deg, mean_motion=11.849 rev/day, cluster_mean_mean_motion=14.788, diff=-2.939"
FENGYUN 1C DEB,30236,PRC,0,LEO,1.7557279236777117,14.657301769999998,14.787722438177877,-0.13042066817787834,"FENGYUN 1C DEB (NORAD 30236) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.756 deg, mean_motion=14.657 rev/day, cluster_mean_mean_motion=14.788, diff=-0.130"
FENGYUN 1C DEB,30239,PRC,0,LEO,1.7367561947085333,11.36764397,14.787722438177877,-3.420078468177877,"FENGYUN 1C DEB (NORAD 30239) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.737 deg, mean_motion=11.368 rev/day, cluster_mean_mean_motion=14.788, diff=-3.420"
FENGYUN 1C DEB,30240,PRC,0,LEO,1.7462769657781625,12.9075516,14.787722438177877,-1.880170838177877,"FENGYUN 1C DEB (NORAD 30240) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.746 deg, mean_motion=12.908 rev/day, cluster_mean_mean_motion=14.788, diff=-1.880"
FENGYUN 1C DEB,30477,PRC,0,LEO,1.735316298075638,13.23444403,14.787722438177877,-1.553278408177876,"FENGYUN 1C DEB (NORAD 30477) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.735 deg, mean_motion=13.234 rev/day, cluster_mean_mean_motion=14.788, diff=-1.553"
FENGYUN 1C DEB,30495,PRC,0,LEO,1.784892375478537,12.93994922,14.787722438177877,-1.8477732181778759,"FENGYUN 1C DEB (NORAD 30495) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.785 deg, mean_motion=12.940 rev/day, cluster_mean_mean_motion=14.788, diff=-1.848"
FENGYUN 1C DEB,30527,PRC,0,LEO,1.7466050876775374,13.30721686,14.787722438177877,-1.4805055781778762,"FENGYUN 1C DEB (NORAD 30527) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.747 deg, mean_motion=13.307 rev/day, cluster_mean_mean_motion=14.788, diff=-1.481"
FENGYUN 1C DEB,30545,PRC,0,LEO,1.728272149214589,13.20681352,14.787722438177877,-1.580908918177876,"FENGYUN 1C DEB (NORAD 30545) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.728 deg, mean_motion=13.207 rev/day, cluster_mean_mean_motion=14.788, diff=-1.581"
FENGYUN 1C DEB,30559,PRC,0,LEO,1.728593289796956,12.82932946,14.787722438177877,-1.9583929781778764,"FENGYUN 1C DEB (NORAD 30559) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.729 deg, mean_motion=12.829 rev/day, cluster_mean_mean_motion=14.788, diff=-1.958"
FENGYUN 1C DEB,30663,PRC,0,LEO,1.7330578420235574,13.21983275,14.787722438177877,-1.5678896881778766,"FENGYUN 1C DEB (NORAD 30663) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.733 deg, mean_motion=13.220 rev/day, cluster_mean_mean_motion=14.788, diff=-1.568"
FENGYUN 1C DEB,30863,PRC,0,LEO,1.7303857429387541,12.40037419,14.787722438177877,-2.387348248177876,"FENGYUN 1C DEB (NORAD 30863) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.730 deg, mean_motion=12.400 rev/day, cluster_mean_mean_motion=14.788, diff=-2.387"
FENGYUN 1C DEB,30914,PRC,0,LEO,1.7450901418868063,13.082627030000001,14.787722438177877,-1.7050954081778755,"FENGYUN 1C DEB (NORAD 30914) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.745 deg, mean_motion=13.083 rev/day, cluster_mean_mean_motion=14.788, diff=-1.705"
FENGYUN 1C DEB,30928,PRC,0,LEO,1.725807744310773,13.218983069999998,14.787722438177877,-1.5687393681778783,"FENGYUN 1C DEB (NORAD 30928) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.726 deg, mean_motion=13.219 rev/day, cluster_mean_mean_motion=14.788, diff=-1.569"
FENGYUN 1C DEB,31019,PRC,0,LEO,1.7231024839701818,11.82582086,14.787722438177877,-2.9619015781778764,"FENGYUN 1C DEB (NORAD 31019) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.723 deg, mean_motion=11.826 rev/day, cluster_mean_mean_motion=14.788, diff=-2.962"
FENGYUN 1C DEB,31095,PRC,0,LEO,1.7200272138281676,13.066036049999997,14.787722438177877,-1.7216863881778792,"FENGYUN 1C DEB (NORAD 31095) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.720 deg, mean_motion=13.066 rev/day, cluster_mean_mean_motion=14.788, diff=-1.722"
CZ-3A R/B,31116,PRC,0,LEO,0.9545938717442827,13.24929761,14.787722438177877,-1.5384248281778774,"CZ-3A R/B (NORAD 31116) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.955 deg, mean_motion=13.249 rev/day, cluster_mean_mean_motion=14.788, diff=-1.538"
CZ-3B R/B,31396,PRC,0,LEO,0.4337300270838588,13.691174910000003,14.787722438177877,-1.096547528177874,"CZ-3B R/B (NORAD 31396) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.434 deg, mean_motion=13.691 rev/day, cluster_mean_mean_motion=14.788, diff=-1.097"
FENGYUN 1C DEB,31485,PRC,0,LEO,1.7927463571125115,13.388582880000001,14.787722438177877,-1.3991395581778754,"FENGYUN 1C DEB (NORAD 31485) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.793 deg, mean_motion=13.389 rev/day, cluster_mean_mean_motion=14.788, diff=-1.399"
CZ-3A R/B,31578,PRC,0,LEO,0.4465826316955451,13.32249232,14.787722438177877,-1.4652301181778764,"CZ-3A R/B (NORAD 31578) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.447 deg, mean_motion=13.322 rev/day, cluster_mean_mean_motion=14.788, diff=-1.465"
FENGYUN 1C DEB,31725,PRC,0,LEO,1.7311641597851435,12.787224140000001,14.787722438177877,-2.0004982981778756,"FENGYUN 1C DEB (NORAD 31725) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.731 deg, mean_motion=12.787 rev/day, cluster_mean_mean_motion=14.788, diff=-2.000"
FENGYUN 1C DEB,31763,PRC,0,LEO,1.719344790090638,13.497053710000001,14.787722438177877,-1.2906687281778755,"FENGYUN 1C DEB (NORAD 31763) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.719 deg, mean_motion=13.497 rev/day, cluster_mean_mean_motion=14.788, diff=-1.291"
FENGYUN 1C DEB,31788,PRC,0,LEO,1.7899171783950287,13.43750914,14.787722438177877,-1.3502132981778772,"FENGYUN 1C DEB (NORAD 31788) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.790 deg, mean_motion=13.438 rev/day, cluster_mean_mean_motion=14.788, diff=-1.350"
FENGYUN 1C DEB,31843,PRC,0,LEO,1.7324766473826432,13.324540940000002,14.787722438177877,-1.4631814981778746,"FENGYUN 1C DEB (NORAD 31843) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.732 deg, mean_motion=13.325 rev/day, cluster_mean_mean_motion=14.788, diff=-1.463"
FENGYUN 1C DEB,31861,PRC,0,LEO,1.7863113281604084,13.29573488,14.787722438177877,-1.4919875581778772,"FENGYUN 1C DEB (NORAD 31861) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.786 deg, mean_motion=13.296 rev/day, cluster_mean_mean_motion=14.788, diff=-1.492"
FENGYUN 1C DEB,31911,PRC,0,LEO,1.7231845144450255,13.236924029999999,14.787722438177877,-1.5507984081778776,"FENGYUN 1C DEB (NORAD 31911) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.723 deg, mean_motion=13.237 rev/day, cluster_mean_mean_motion=14.788, diff=-1.551"
FENGYUN 1C DEB,31912,PRC,0,LEO,1.7250712153664314,13.22406629,14.787722438177877,-1.563656148177877,"FENGYUN 1C DEB (NORAD 31912) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.725 deg, mean_motion=13.224 rev/day, cluster_mean_mean_motion=14.788, diff=-1.564"
FENGYUN 1C DEB,31992,PRC,0,LEO,1.7303962149142662,13.22770899,14.787722438177877,-1.5600134481778767,"FENGYUN 1C DEB (NORAD 31992) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.730 deg, mean_motion=13.228 rev/day, cluster_mean_mean_motion=14.788, diff=-1.560"
FENGYUN 1C DEB,32088,PRC,0,LEO,1.787307911163297,13.2456599,14.787722438177877,-1.542062538177877,"FENGYUN 1C DEB (NORAD 32088) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.787 deg, mean_motion=13.246 rev/day, cluster_mean_mean_motion=14.788, diff=-1.542"
FENGYUN 1C DEB,32105,PRC,0,LEO,1.8056425949554975,13.39718005,14.787722438177877,-1.3905423881778773,"FENGYUN 1C DEB (NORAD 32105) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.806 deg, mean_motion=13.397 rev/day, cluster_mean_mean_motion=14.788, diff=-1.391"
FENGYUN 1C DEB,32144,PRC,0,LEO,1.7452419855317298,13.49379711,14.787722438177877,-1.2939253281778775,"FENGYUN 1C DEB (NORAD 32144) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.745 deg, mean_motion=13.494 rev/day, cluster_mean_mean_motion=14.788, diff=-1.294"
FENGYUN 1C DEB,32171,PRC,0,LEO,1.7942944641590304,13.416010399999998,14.787722438177877,-1.3717120381778791,"FENGYUN 1C DEB (NORAD 32171) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.794 deg, mean_motion=13.416 rev/day, cluster_mean_mean_motion=14.788, diff=-1.372"
FENGYUN 1C DEB,32311,PRC,0,LEO,1.7757939740878907,13.295273080000001,14.787722438177877,-1.4924493581778755,"FENGYUN 1C DEB (NORAD 32311) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.776 deg, mean_motion=13.295 rev/day, cluster_mean_mean_motion=14.788, diff=-1.492"
FENGYUN 1C DEB,32372,PRC,0,LEO,1.6985998066014332,13.34896451,14.787722438177877,-1.4387579281778766,"FENGYUN 1C DEB (NORAD 32372) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.699 deg, mean_motion=13.349 rev/day, cluster_mean_mean_motion=14.788, diff=-1.439"
CZ-3A DEB,32380,PRC,0,LEO,0.426895317733049,15.171790570000002,14.787722438177877,0.38406813182212574,"CZ-3A DEB (NORAD 32380) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.427 deg, mean_motion=15.172 rev/day, cluster_mean_mean_motion=14.788, diff=0.384"
FENGYUN 1C DEB,32456,PRC,0,LEO,1.8092711344703938,13.35298,14.787722438177877,-1.4347424381778762,"FENGYUN 1C DEB (NORAD 32456) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.809 deg, mean_motion=13.353 rev/day, cluster_mean_mean_motion=14.788, diff=-1.435"
FENGYUN 1C DEB,32457,PRC,0,LEO,1.748020549700905,13.27229995,14.787722438177877,-1.515422488177876,"FENGYUN 1C DEB (NORAD 32457) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.748 deg, mean_motion=13.272 rev/day, cluster_mean_mean_motion=14.788, diff=-1.515"
CZ-3B R/B,33052,PRC,0,LEO,0.4143481457404618,15.425451610000001,14.787722438177877,0.6377291718221247,"CZ-3B R/B (NORAD 33052) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.414 deg, mean_motion=15.425 rev/day, cluster_mean_mean_motion=14.788, diff=0.638"
CZ-2F R/B,33387,PRC,0,LEO,0.7403459794157187,16.40695248,14.787722438177877,1.6192300418221244,"CZ-2F R/B (NORAD 33387) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.740 deg, mean_motion=16.407 rev/day, cluster_mean_mean_motion=14.788, diff=1.619"
CZ-2F DEB,33390,PRC,0,LEO,0.7379705863037544,15.748005719999998,14.787722438177877,0.9602832818221216,"CZ-2F DEB (NORAD 33390) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.738 deg, mean_motion=15.748 rev/day, cluster_mean_mean_motion=14.788, diff=0.960"
CZ-3B R/B,33415,PRC,0,LEO,0.41234974374692834,15.41231603,14.787722438177877,0.6245935918221228,"CZ-3B R/B (NORAD 33415) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.412 deg, mean_motion=15.412 rev/day, cluster_mean_mean_motion=14.788, diff=0.625"
FENGYUN 1C DEB,35173,PRC,0,LEO,1.7417391097229773,13.368485919999998,14.787722438177877,-1.419236518177879,"FENGYUN 1C DEB (NORAD 35173) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.742 deg, mean_motion=13.368 rev/day, cluster_mean_mean_motion=14.788, diff=-1.419"
FENGYUN 1C DEB,35180,PRC,0,LEO,1.7398855700573594,13.57563546,14.787722438177877,-1.2120869781778758,"FENGYUN 1C DEB (NORAD 35180) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.740 deg, mean_motion=13.576 rev/day, cluster_mean_mean_motion=14.788, diff=-1.212"
FENGYUN 1C DEB,35203,PRC,0,LEO,1.7813057238656886,13.2542474,14.787722438177877,-1.5334750381778761,"FENGYUN 1C DEB (NORAD 35203) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.781 deg, mean_motion=13.254 rev/day, cluster_mean_mean_motion=14.788, diff=-1.533"
CZ-3A DEB,35553,PRC,0,LEO,0.41552624298555796,14.85105313,14.787722438177877,0.0633306918221237,"CZ-3A DEB (NORAD 35553) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.416 deg, mean_motion=14.851 rev/day, cluster_mean_mean_motion=14.788, diff=0.063"
CZ-3A DEB,35555,PRC,0,LEO,0.4569359248183754,15.36836055,14.787722438177877,0.5806381118221235,"CZ-3A DEB (NORAD 35555) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.457 deg, mean_motion=15.368 rev/day, cluster_mean_mean_motion=14.788, diff=0.581"
CZ-3B DEB,35864,PRC,0,LEO,0.38864817250484535,13.39670556,14.787722438177877,-1.3910168781778776,"CZ-3B DEB (NORAD 35864) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=0.389 deg, mean_motion=13.397 rev/day, cluster_mean_mean_motion=14.788, diff=-1.391"
YAOGAN 9A,36413,PRC,0,LEO,1.1059889670500267,13.45610958,14.787722438177877,-1.331612858177877,"YAOGAN 9A (NORAD 36413) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.456 rev/day, cluster_mean_mean_motion=14.788, diff=-1.332"
YAOGAN 9B,36414,PRC,0,LEO,1.1060134016595546,13.456194979999998,14.787722438177877,-1.331527458177879,"YAOGAN 9B (NORAD 36414) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.456 rev/day, cluster_mean_mean_motion=14.788, diff=-1.332"
YAOGAN 9C,36415,PRC,0,LEO,1.1060046750132946,13.45619839,14.787722438177877,-1.3315240481778758,"YAOGAN 9C (NORAD 36415) in Cluster 0 [LEO] : reason is not moving like its neighbors (active satellite). inclination=1.106 deg, mean_motion=13.456 rev/day, cluster_mean_mean_motion=14.788, diff=-1.332"
CZ-4C R/B,36416,PRC,0,LEO,1.1063869021194814,13.72318219,14.787722438177877,-1.0645402481778774,"CZ-4C R/B (NORAD 36416) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=1.106 deg, mean_motion=13.723 rev/day, cluster_mean_mean_motion=14.788, diff=-1.065"
CZ-4C DEB,36417,PRC,0,LEO,1.1060116563303026,13.462218590000003,14.787722438177877,-1.325503848177874,"CZ-4C DEB (NORAD 36417) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.106 deg, mean_motion=13.462 rev/day, cluster_mean_mean_motion=14.788, diff=-1.326"
CZ-4C DEB,36418,PRC,0,LEO,1.1060151469888067,13.46143945,14.787722438177877,-1.3262829881778764,"CZ-4C DEB (NORAD 36418) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.106 deg, mean_motion=13.461 rev/day, cluster_mean_mean_motion=14.788, diff=-1.326"
CZ-3C R/B,36591,PRC,0,LEO,0.36001604612587834,15.69039048,14.787722438177877,0.9026680418221229,"CZ-3C R/B (NORAD 36591) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.360 deg, mean_motion=15.690 rev/day, cluster_mean_mean_motion=14.788, diff=0.903"
CZ-3A R/B,36829,PRC,0,LEO,0.9433033368131313,15.03626089,14.787722438177877,0.24853845182212275,"CZ-3A R/B (NORAD 36829) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.943 deg, mean_motion=15.036 rev/day, cluster_mean_mean_motion=14.788, diff=0.249"
FENGYUN 1C DEB,37052,PRC,0,LEO,1.723036161458606,13.22892016,14.787722438177877,-1.5588022781778772,"FENGYUN 1C DEB (NORAD 37052) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.723 deg, mean_motion=13.229 rev/day, cluster_mean_mean_motion=14.788, diff=-1.559"
FENGYUN 1C DEB,37061,PRC,0,LEO,1.7120807297438376,13.11480368,14.787722438177877,-1.672918758177877,"FENGYUN 1C DEB (NORAD 37061) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.712 deg, mean_motion=13.115 rev/day, cluster_mean_mean_motion=14.788, diff=-1.673"
FENGYUN 1C DEB,37069,PRC,0,LEO,1.6727828963059332,13.37134599,14.787722438177877,-1.4163764481778767,"FENGYUN 1C DEB (NORAD 37069) in Cluster 0 [LEO] : reason is unusual orbital drift within its group (debris). inclination=1.673 deg, mean_motion=13.371 rev/day, cluster_mean_mean_motion=14.788, diff=-1.416"
CZ-3B R/B,37151,PRC,0,LEO,0.43177002233386924,15.887938550000001,14.787722438177877,1.1002161118221245,"CZ-3B R/B (NORAD 37151) in Cluster 0 [LEO] : reason is might be tumbling or decaying (rocket body). inclination=0.432 deg, mean_motion=15.888 rev/day, cluster_mean_mean_motion=14.788, diff=1.100"
